time	V(vi)	V(vo)
9.573346875149422e-03	-6.621870e-01	-5.878830e-01
9.583112500149421e-03	-6.473827e-01	-5.838382e-01
9.592878125149421e-03	-6.325540e-01	-5.792800e-01
9.602643750149421e-03	-6.177015e-01	-5.741001e-01
9.612409375149421e-03	-6.028258e-01	-5.681669e-01
9.622175000149421e-03	-5.879274e-01	-5.613272e-01
9.631940625149420e-03	-5.730068e-01	-5.534188e-01
9.641706250149420e-03	-5.580647e-01	-5.443000e-01
9.651471875149420e-03	-5.431015e-01	-5.338966e-01
9.661237500149420e-03	-5.281180e-01	-5.222498e-01
9.671003125149420e-03	-5.131145e-01	-5.095254e-01
9.680768750149419e-03	-4.980917e-01	-4.959662e-01
9.690534375149419e-03	-4.830501e-01	-4.818197e-01
9.700300000149419e-03	-4.679904e-01	-4.672887e-01
9.710065625149419e-03	-4.529130e-01	-4.525166e-01
9.719831250149418e-03	-4.378186e-01	-4.375960e-01
9.729596875149418e-03	-4.227077e-01	-4.225831e-01
9.739362500149418e-03	-4.075809e-01	-4.075114e-01
9.749128125149418e-03	-3.924388e-01	-3.924000e-01
9.758893750149418e-03	-3.772818e-01	-3.772602e-01
9.768659375149417e-03	-3.621107e-01	-3.620987e-01
9.778425000149417e-03	-3.469260e-01	-3.469193e-01
9.788190625149417e-03	-3.317281e-01	-3.317244e-01
9.797956250149417e-03	-3.165178e-01	-3.165158e-01
9.807721875149417e-03	-3.012956e-01	-3.012944e-01
9.817487500149416e-03	-2.860620e-01	-2.860614e-01
9.827253125149416e-03	-2.708177e-01	-2.708173e-01
9.837018750149416e-03	-2.555631e-01	-2.555629e-01
9.846784375149416e-03	-2.402990e-01	-2.402989e-01
9.856550000149416e-03	-2.250258e-01	-2.250257e-01
9.866315625149415e-03	-2.097441e-01	-2.097441e-01
9.876081250149415e-03	-1.944545e-01	-1.944545e-01
9.885846875149415e-03	-1.791576e-01	-1.791576e-01
9.895612500149415e-03	-1.638540e-01	-1.638540e-01
9.905378125149415e-03	-1.485441e-01	-1.485441e-01
9.915143750149414e-03	-1.332287e-01	-1.332287e-01
9.924909375149414e-03	-1.179083e-01	-1.179083e-01
9.934675000149414e-03	-1.025835e-01	-1.025835e-01
9.944440625149414e-03	-8.725474e-02	-8.725474e-02
9.954206250149414e-03	-7.192273e-02	-7.192273e-02
9.963971875149413e-03	-5.658801e-02	-5.658801e-02
9.973737500149413e-03	-4.125117e-02	-4.125117e-02
9.983503125149413e-03	-2.591277e-02	-2.591277e-02
9.993268750149413e-03	-1.057339e-02	-1.057339e-02
1.000000000000000e-02	-6.123234e-16	-6.123234e-16
